name,email,password
Jacob Jenkins, "jacob.jenkins@uwaterloo.ca", "3b4d674682ec2fc80a4d14efe9928e88ce3b2166028d8c8325071b63d71bcc22"
Peter Fox, "peter.fox@uwaterloo.ca", "910f4f6931dc4dc5913101e0e33b73701823520670819243c04eba431ed13ce6"
Cheryl Garza, "cheryl.garza@uwaterloo.ca", "62d4a8e23318ab60d20aaa5fdc76ac944361b87348a1024f27dd56a52e1aaf2a"
Andrea Mcdonald, "andrea.mcdonald1@uwaterloo.ca", "563504bcab1235d8ef9914a2a6a9dcb603d9fa0225b64275006e7529aea2e7ab"
Kathryn Sanchez, "kathryn.sanchez1@uwaterloo.ca", "ca85a84ae4403cd1c6f918cc2711762ed32e53e0fc4e89c651379a5c17ee05f7"
Jerry Harrison, "jerry.harrison@uwaterloo.ca", "6640d4f40f635c54c4d2c74e42b458a1da3a5021e958d4e66a90d2c8c14f4b69"
Janet Ross, "janet.ross@uwaterloo.ca", "bc186c2ec8e4340871ccb21de68d205d9271ac631a07f2cb4a54fe53dec321ca"
Jordan Garcia, "jordan.garcia@uwaterloo.ca", "1fc9c7b61aeb094b0f574056103f815640d71931f712ac9e150a13e69377a31c"
Harold Gutierrez, "harold.gutierrez@uwaterloo.ca", "3360a0716a061d67583dc183e24a4717682974ee94f533eedf26c08e24654728"
Victoria Porter, "victoria.porter@uwaterloo.ca", "7aa579545788c7725b088dee79431f50d63b33b74e2d0f4f1cebe37124e29202"
Jacqueline Miller, "jacqueline.miller@uwaterloo.ca", "4f784a6882032c6b47972c0462a88cf2c44d8ce82f198a09e5adb77e8f6910e5"
Martha Soto, "martha.soto@uwaterloo.ca", "aa7396c89770079f54bf16cedfe190e9216559576ab16c07fcfa01c14a442212"
Amber Cooper, "amber.cooper@uwaterloo.ca", "20c9c6ed385233798ff6293abfe16d2bf16cb2738bd39cb0b1c720d233499aae"
Theresa Baker, "theresa.baker@uwaterloo.ca", "f4fcc35e1481d33df6ffe3709842889caf7ed86fea883c0e9f9bfc645e3cccaf"
Katherine Warren, "katherine.warren@uwaterloo.ca", "aeb9017541a270591dadb4b5d87d84451d2c236524c35705199c363305ef4876"
George Russell, "george.russell@uwaterloo.ca", "3315393cda958295abc081d92b36f00327d3d3e291c583ca59592070f07732d5"
Denise Sullivan, "denise.sullivan@uwaterloo.ca", "c193108d09390d474f8811c0ec252630053e8d0c4a52fc4872f71b4daceae3bd"
Evelyn Robinson, "evelyn.robinson@uwaterloo.ca", "87b7c72cb42495d9aa4886548096f085cd3ee1ae78cee47ac8359be7d8b2647d"
Thomas Stewart, "thomas.stewart@uwaterloo.ca", "050db69dc50612e32b20a7cb76e40b21b0a084a6f9febecd23a9e2662b819759"
Cynthia Gibson, "cynthia.gibson@uwaterloo.ca", "1d760eec65201bdfc445462ef091a96884829000bbc0a8af3ad29be38e55c133"
Melissa Stewart, "melissa.stewart@uwaterloo.ca", "b882caa1bf4a6f00437946109ddc010d3144d9da2e29906e5d0fe91978c7a362"
Douglas Mason, "douglas.mason@uwaterloo.ca", "24ac478dcae05b662a4bd1b89d72a796bbc1da4919166bda811287b5a3204159"
Emma Jenkins, "emma.jenkins@uwaterloo.ca", "dd668b8b60e2f74b98ba6d2ae7cf55327812d46d24f49324f379659bc4f002d7"
Thomas Washington, "thomas.washington@uwaterloo.ca", "f2fbe4c7d6717d6610117800f86bc197b34f84c2e3c17a8f62792f26a9440fa6"
Scott Davis, "scott.davis@uwaterloo.ca", "23b7ce062ae2f8d5a11c3b2eeebbae579f464ef2cd0df83bd5ad1c39c78588af"
Diana Rivera, "diana.rivera@uwaterloo.ca", "41b40142f3011487b4732bbd2175e8b390ecefcdbf9bcdcf4d06d50ceb3e31ce"
Lawrence Fernandez, "lawrence.fernandez@uwaterloo.ca", "631e860c30025cc5a68eee62b1740845144a4cad1fb3b6bf9f834acce34550d0"
Alan Marshall, "alan.marshall@uwaterloo.ca", "3d6595df231996701655e02c96cc2499ed66c545be9fc4c8917d3a550845f969"
Ashley Robertson, "ashley.robertson@uwaterloo.ca", "b550e7ba4264b44fb231c5ed84032e84e9005fd6c501bda32ee79a3532857148"
Jean Herrera, "jean.herrera@uwaterloo.ca", "4ec58b377c6557b8b8f88fd7f8a47ba190bd0734ac7e37e162f8e9f41c092dd1"
Olivia Castillo, "olivia.castillo1@uwaterloo.ca", "65c4678767c06f8ba49be59b3a46b39396cdb14113029e62baa3160a9093ffbc"
Frank Black, "frank.black@uwaterloo.ca", "bd9db58b5207db7397ab3416842ceb286e8416e816270f451175fa80678ad315"
Ann Ramirez, "ann.ramirez@uwaterloo.ca", "6418edc66b667b07079c02b190a1d90d016b19ae75625eb870cec43914e6e57e"
Gloria Gonzales, "gloria.gonzales@uwaterloo.ca", "559a919339e969af1b4f8560db6fb8f890e704c510b12723699f0a99f898cda3"
Kathleen Diaz, "kathleen.diaz@uwaterloo.ca", "06025426331b6a4e819231b8824beaa921e69abfc046b102c4480ee81c4fcf37"
Andrea Castro, "andrea.castro@uwaterloo.ca", "ce3f53b4e8076ba18da5c57a22014cf76e6cc0ce856c3356a99fdbcd9c117350"
Jennifer Castillo, "jennifer.castillo@uwaterloo.ca", "195ed66ec75189e8bd4e0486d24133e3d0a3eb7a99aafe57b03b0371ddaef5a3"
Jacqueline Fernandez, "jacqueline.fernandez@uwaterloo.ca", "11e2780d07df80f0b71c00b6092e2c2107b62a02b3929be17f9197e2f7b442fc"
Randy Bryant, "randy.bryant@uwaterloo.ca", "97445449190f50923267c32f17deab3f3a6d4da75dbba3750a8c121cf9b46e07"
Sarah Patterson, "sarah.patterson1@uwaterloo.ca", "d57bea457513b434bb676419407dc5a5979e2d917507148380585caf0b1b634a"
Jeffrey Wood, "jeffrey.wood@uwaterloo.ca", "835a6995fc4ea3a55a734d1804fc672a2f8c03199e707906e49830db44d23af7"
Ralph Jackson, "ralph.jackson@uwaterloo.ca", "053f3a15b29bb8694f0dc90a6020d12290c4ac16cdf02a1ac0291d6f56c8650f"
Jacob Perry, "jacob.perry1@uwaterloo.ca", "c7c0af978bd93a98c38059210954a0d57949c9b7c30929e3c242a3fd340c232a"
Brian Aguilar, "brian.aguilar@uwaterloo.ca", "14bd367b9ed106c5793958aad5016bcc3d5db4207ae8d6fcae8be9b4b713a69d"
Christine Foster, "christine.foster@uwaterloo.ca", "79d318ee01987e86b301a4538bf569e579249ac938d31a1ab8f645a181010a14"
Aaron Lopez, "aaron.lopez@uwaterloo.ca", "23072b553afc2b67a43ee0e8ab63e77a82d49d7b525cefe03f7c011709a8ad83"
Jean Reed, "jean.reed@uwaterloo.ca", "55bf142099670cf627045f6bacfb7ffe45b5b66b2021f80a91a3b36fae861cee"
Betty Gomez, "betty.gomez@uwaterloo.ca", "078e8e9bf55596219d55a4f5c4b9fcdaa39f6bba50bd8d5f41a101625435d43b"
Joyce Green, "joyce.green@uwaterloo.ca", "10096bc9ac358a806db813aa46dd693cd93cba3b557ea7e99f19ca3f330cf433"
Jonathan Ruiz, "jonathan.ruiz@uwaterloo.ca", "056ec6686340c1ffc2044e7ea4339f06be3abfb28fa9221d3205dd3735a204d9"
Denise Watson, "denise.watson@uwaterloo.ca", "1d70b5ad2f419626bef7d2f0f8ec5e63eb2a552dfbfa9e08a6cd325936c95579"
Sarah Cooper, "sarah.cooper@uwaterloo.ca", "04c99c1d71979ac9441ac6fd6b88bddbf61343fbe5c58f50ee07bc09f700ca7b"
Billy Snyder, "billy.snyder@uwaterloo.ca", "49b363fef5a022791c1991b5b6890137c757b7f6796507109a3e21e02a080e05"
Douglas Ramirez, "douglas.ramirez1@uwaterloo.ca", "c6f8f9b6a66a5aa84727121e7a9bf15703794c7af3ccbb5909d349168ec08526"
Stanley Salazar, "stanley.salazar@uwaterloo.ca", "b11f1cc370f406855ca324f73867b6763204d819c41afa4adaa5f68935d013a9"
Diane Davis, "diane.davis@uwaterloo.ca", "3fe2882b8918e6a964b34b993b5f2cca0d431a4b69b7831beea95bd009bb4cbb"
Ann Morales, "ann.morales@uwaterloo.ca", "05a288b86a91335e26a84d4cd3a2444f24c6e356a21188cab0297d846f415271"
Douglas Fernandez, "douglas.fernandez@uwaterloo.ca", "d2bfddb767c1258bd95322656b95e1d181327d9835bc0c32f7741568db5ea204"
Scott Salazar, "scott.salazar@uwaterloo.ca", "bf1493696eab4fd384515b08d0ae172c8e749ac15830325ddb6765cd399054b0"
Willie Simmons, "willie.simmons@uwaterloo.ca", "4fe7c389814e0baa5afe74324be0fe999cafb6658340cefd08511aa887b130a6"
Michael Gray, "michael.gray@uwaterloo.ca", "d964287af0e576efb9a0e8fc5eda1aafd4371ad5991c4128c992488741626b5a"
Nathan Perry, "nathan.perry@uwaterloo.ca", "affe9383a5a4bf59c9562a18c54f992c4f94d81ff6fc0ed1699d5bdfbc4de2f6"
Matthew White, "matthew.white@uwaterloo.ca", "1c19979de285d2301f03f68dbeb6e8ef7d2b21bb829cdb8b3633172db71c4574"
Brian Stephens, "brian.stephens@uwaterloo.ca", "ac3785abce6ee39bf816eb8a653db05ef03b7dc4d9c0798e087b66aec737c4d8"
Keith Olson, "keith.olson@uwaterloo.ca", "16e3bc351f8eb4ccd069a8bc169339df9c603fed9434e8a02b328877475f6a9a"
Alan Nelson, "alan.nelson@uwaterloo.ca", "c64485c7d3367ddffd0cdbcad152d80e098ce1323255496b2efb69ed95ecf7e5"
Jacob Tucker, "jacob.tucker@uwaterloo.ca", "0b653b3f42eb4966bcec9a0c2799078a0e099ed4e9e68275959a7429d5fd2a7f"
Alexander Richardson, "alexander.richardson@uwaterloo.ca", "8de9f1c57733a638bb51a8fda2225408643290363bbc427f7cccb3e7faf5981c"
Anna Evans, "anna.evans@uwaterloo.ca", "54b02bcfb6108ea8a3e25a231ba72e61001627164c9c8db12b2a8dd84f1b2828"
Carolyn Gibson, "carolyn.gibson@uwaterloo.ca", "1c00ea30d5bac889e215bf2be16d1e44aa9cd302c00436da8feac8f7c0fbb3ef"
Eric Munoz, "eric.munoz@uwaterloo.ca", "2d2db89df7a6b0bd10608cb483ba5f599ae59d37851245c56cac92febbea205d"
Joan Lewis, "joan.lewis@uwaterloo.ca", "154afab9ef6fcb1e73f45eb2f32167acbcf0bdbefb49fa65f8606c2259f72af5"
Lauren Bennett, "lauren.bennett@uwaterloo.ca", "597619891e97842d2c6b602249709cbc9edcd999ddb0cd4bd27c2fe68de6c814"
Betty Vasquez, "betty.vasquez@uwaterloo.ca", "074157850635c95b2233bc0749f287b449cb7fd484aa1c32754a584024ef5090"
Aaron Salazar, "aaron.salazar@uwaterloo.ca", "b61002bdb349f97b581641ca906495487b534a800b614d0da98f61e10fbe1a32"
Willie Webb, "willie.webb@uwaterloo.ca", "9b0adfbf574573c7054e4c4323f52b39d3c16f4ed851e19f811cf75945cc7e62"
Christian Mendez, "christian.mendez@uwaterloo.ca", "2f0a62017a442ea03a49743506f79df8b773ba1b6c1a291a3fd35ec13a952608"
Jeffrey Ford, "jeffrey.ford@uwaterloo.ca", "a710c0a98433cec8cf53a9e9fe815fc825c649094320f76611e2f8b03a1f5711"
Scott Tucker, "scott.tucker@uwaterloo.ca", "10af75f41976d43e0b9a92db2d70744df5a165858040668e16c7e6b13c4b7f23"
Gary Henderson, "gary.henderson@uwaterloo.ca", "d6a76acb1deeeadcd4d2c34bf4d3dbfacb4de5cde6326db9dca99a41a7a3b353"
Samuel Vargas, "samuel.vargas@uwaterloo.ca", "a31d6f8b0b871d6033f29b1f5d611be4c2c173a3156075f2a6a11905d4a2f1c1"
Kathleen Herrera, "kathleen.herrera@uwaterloo.ca", "443b936fb49c33cda6ca4de5e801fcb49d93d5e8a7164e5994a16011446dfe58"
Judy Martin, "judy.martin@uwaterloo.ca", "4df73bf1282728d2df7c12f0b40bac2ea32e7f68e570ea422a5910b8d4659a07"
Melissa Cole, "melissa.cole@uwaterloo.ca", "18a050dc44476ae97a5ac9d09aab0649bd6fd881e8a02af0cef01c9fec5071e6"
Emma Rogers, "emma.rogers1@uwaterloo.ca", "a32e50a9304b8aa64500b212e24e0b307949371ab24d434f673a2c78cf370cff"
Lori Woods, "lori.woods@uwaterloo.ca", "ae7ee6612f488c1e4b400551984e2fd34a6ae267aa8b65f9f9c41b00e7365630"
Eugene Hernandez, "eugene.hernandez@uwaterloo.ca", "3cd935621e864a4725bd775306a39cc194c63a5d0472ccfba09cd3909059a7c3"
Jack Wells, "jack.wells@uwaterloo.ca", "e20ce9af06755788a63c1f4978c4663e503c8e1738971f5363fe8f361795b3b7"
Emily Taylor, "emily.taylor@uwaterloo.ca", "f9434e1248055c4412ffba3190ce137201d1bb5ec2c075308807cc7f36321fdd"
Sara Torres, "sara.torres1@uwaterloo.ca", "c377b6da7a909e41795973b8300d4fb44e95376d452192986efca47967ef2291"
Kelly Foster, "kelly.foster@uwaterloo.ca", "09798e983b86b8828adc23d1348f664cd91eeb9c1cc5af8b69247ba416cafb02"
Joyce Garcia, "joyce.garcia@uwaterloo.ca", "75f0592a9f93e73e8c69532bda29aaaa9c1973bb3a8cdea90f93a6dd80663d3a"
Emma Gutierrez, "emma.gutierrez@uwaterloo.ca", "6d0b025b08af3b71080e04b6569e83c9b417bc411b1da703de9d633b791993ee"
Gregory Crawford, "gregory.crawford@uwaterloo.ca", "5c105e1b82e8f50f41b90729e8b72963db0c297d6d3db00a0056b4b193765034"
Harold Palmer, "harold.palmer1@uwaterloo.ca", "e4ad97ad81d94c509e70405f1ad6df10892be2624a40e6e46b7115d5e10071ae"
Lauren Salazar, "lauren.salazar@uwaterloo.ca", "1221f13f40f2e5fb595b5ed8e26a80980da2b16f1f14164758cf535b46ce6dee"
Carol Foster, "carol.foster@uwaterloo.ca", "e8329c2e5814c20328a54f909dc6fe76721dcb5c80c428214aa7130f63232df7"
Matthew Allen, "matthew.allen@uwaterloo.ca", "d6777d8c9ae6d307c7f2556d97dd526b717abd1263a5309d759b7a653244ce6d"
Lisa Hicks, "lisa.hicks1@uwaterloo.ca", "8a52874539c16d41d92ebd615ec4cc29fe6fc5edface203f11463ac1a0a70a64"
Kevin Green, "kevin.green@uwaterloo.ca", "d0b26635779afbae85d94ec696a0e66548e5d2bfa07bbd76f1a730a91291b585"
Bryan Richardson, "bryan.richardson@uwaterloo.ca", "ec12648ad6eff17e04ae31c5c7a71f9c8b11654b05258988a926be771eb27a92"
Bruce Ross, "bruce.ross@uwaterloo.ca", "01e4dbbeb119abf75fdd80dabaa421e0999d13d7b00b52f6c052d86487b87912"
Gary Williams, "gary.williams@uwaterloo.ca", "c5531236a68c3682595420f7b35e75a6c73fa73d132f23f140dd33195e53119c"
Ann Carter, "ann.carter1@uwaterloo.ca", "fc1855504feec998ae2e72646d82eb078ce2a589608f4638f352fb784434562c"
Sara Tran, "sara.tran@uwaterloo.ca", "483456d57db2c5ab1906384a5f29959201c04aec35415241ad54cd4903c65cc0"
Ethan Moore, "ethan.moore@uwaterloo.ca", "de9b427576b70d6b1f86a81741f66d69fdd0f9252103888ebb3f94fffe995d85"
Zachary Weaver, "zachary.weaver@uwaterloo.ca", "d344600bb7f44f0c12907448be74805be8c4e4a51bc08e7179e4bd2d9324bec5"
Randy Cox, "randy.cox@uwaterloo.ca", "f2e4e61070f8d2d7a9fe911e98fc48b0303a09f070ce00d4d62ba5a2fea86fa4"
Kayla Graham, "kayla.graham@uwaterloo.ca", "4592d98227e3d55245c1fba4a9fa0bd3b5279ce1e7d9732c3c8426ea911b965f"
Barbara Stewart, "barbara.stewart@uwaterloo.ca", "d75a474fe4624643b0d31edd9eaea872cc6ae977da038e0e311c1cb7849eead2"
Patricia Scott, "patricia.scott@uwaterloo.ca", "d911e93ac649b853021616a404479976b653f12eca27ffb35c7930503759821d"
Julia Snyder, "julia.snyder@uwaterloo.ca", "151997876fa6388e81e424cc98e0be0a9d53b72eaced86711e86d706a7aec0dc"
Kelly James, "kelly.james@uwaterloo.ca", "52370ba660d4eb97a15d751034371e70ca3001b552a821a920f037d93f8aa905"
Rebecca Perez, "rebecca.perez@uwaterloo.ca", "9201e0dc5ec0a270f57321599712a668dce060ff8bac985ada9dd34487dd022a"
Barbara Gonzales, "barbara.gonzales@uwaterloo.ca", "83aeb5b254aecfd38992c073d21083f4fd134d64af004a4dea856307bd931912"
Stanley Robertson, "stanley.robertson@uwaterloo.ca", "57d663b69c6b30ba53c9bdba14ce62e277b32b773d46f5f6aa5fb8d85733bda7"
Alexis Meyer, "alexis.meyer@uwaterloo.ca", "36dbe8fbfc993a1aa1927b3674b66045249ce7750f7905564eb935158dedf039"
Billy Aguilar, "billy.aguilar@uwaterloo.ca", "e948ce5ee51681c5d01b62b3283917da535872dfa62d1e61475ebf11dc1620f8"
Donald Graham, "donald.graham@uwaterloo.ca", "7f92c698fd21c281e5bad15cd97c91aad2a45e2d3f2acadf6561e618f836d99f"
Richard Perry, "richard.perry@uwaterloo.ca", "79fb36fae5b49580b2704a54cb19bbb5058be398150081b480e34a91d3592e5b"
Douglas Guzman, "douglas.guzman@uwaterloo.ca", "a4a0ed131700cfbd43f2c341617948d41e56fb2204b2c2e6c4628f7658dbd9d4"
Teresa Robertson, "teresa.robertson@uwaterloo.ca", "99502b965e593ad0bdb44e8d4c50d2eeed1ad9ebb5e3075f6df15f2681f5d9c7"
Isabella Rivera, "isabella.rivera@uwaterloo.ca", "6ced49ff9a6e0b2529f4330dd6a03d9d005f3d4c306f202b198342c7eb9930d6"
Vincent Wells, "vincent.wells@uwaterloo.ca", "fe268a6ad2419402ad21517ba6d6b947f3043564102203fdaf94ad84a15a22eb"
Nathan Cruz, "nathan.cruz@uwaterloo.ca", "e58e16646db4fe3354034238399fd49b22ba7f786d33259a207bf3e46edbb93f"
Russell Rodriguez, "russell.rodriguez@uwaterloo.ca", "d45fb6d000a1b3ecf8049e126305600051f30f0406ef22522fd44779d5942e87"
Stanley Woods, "stanley.woods@uwaterloo.ca", "47748f5e6aa4204d54c3069a055bf9f6a6dd988c9c8747d16b538338c3128b40"
Marilyn Brown, "marilyn.brown1@uwaterloo.ca", "59a7651a9cbc0aec33b878257ccaa08894ae17b51241909538c93e4591dfab8d"
Ann Wood, "ann.wood@uwaterloo.ca", "d97524ee85961bdd39c4d7431dccb1585d2425f8bebce93822ab9263a2b3d0e6"
Debra Gonzalez, "debra.gonzalez@uwaterloo.ca", "f5a19d1dfdb71904869437d610cff2a5eae9abb4c80e46fc1ab9b5efcb32b808"
Wayne Medina, "wayne.medina@uwaterloo.ca", "c37fd90ef9438a3f879ee43d4b87ce999f1d999e2dc7956613e3e1dd7bf83954"
Katherine Flores, "katherine.flores1@uwaterloo.ca", "0778d56a8f792df014e18bc2ee5b38f1cb636f68fb2aaecee302acf547422236"
Amber Wilson, "amber.wilson@uwaterloo.ca", "4746c91fe5b2ac89b1f846b8ca8265879f4378a14397bc73375d4e87e3a1c910"
Michelle Moore, "michelle.moore@uwaterloo.ca", "5b8a8a0a4441d01883cfeff58719df0dc0f7df6828051270b16f1c952efa4320"
Virginia Taylor, "virginia.taylor1@uwaterloo.ca", "80abba6e1d902f1bb9747f3b02338ef874626d0323df003286c6bca91f682fb3"
Raymond Tran, "raymond.tran@uwaterloo.ca", "3fffc673c82f41ecf7918554b8d6be97cad393f2e091afbd6f32506e56dcb862"
Danielle Russell, "danielle.russell@uwaterloo.ca", "ecc467a0d4c6f316430606728042508c0d2ac12247ff65f9ff566e00af0a664c"
Theresa Young, "theresa.young@uwaterloo.ca", "50f12232a78b7c5e604ae47c7611bed1d8e8bfc60132b041317f451669d6e7bf"
Joseph Powell, "joseph.powell@uwaterloo.ca", "df3fb92cff45acb2dc68b7d77654ebc53b310b12da111ddd8a73e58cef06d36e"
Donna Cruz, "donna.cruz@uwaterloo.ca", "540898a9c2d8d2346b59fe3f63f6389d70037bd880cc4169a76e22f77af1b3f6"
Henry Hamilton, "henry.hamilton@uwaterloo.ca", "79e93530bac4469491ac2f67089e881e48c46b4ad5532d7fc50cc127834caaab"
Megan Ramos, "megan.ramos1@uwaterloo.ca", "234b007b7654367c5df371ff58e997367cfa76942fd37c8356e05e03a5f54bec"
Shirley Shaw, "shirley.shaw@uwaterloo.ca", "a62c1916dc16360f5946593d40299ab3db5554761b1f33c250da103fb55c01a3"
Nicholas Mitchell, "nicholas.mitchell@uwaterloo.ca", "ef3063144d83f587ee36fb3702d6607264a85de573d6c7018e9fd654bc8d9fff"
Logan Johnson, "logan.johnson@uwaterloo.ca", "a8acb4cf0fe08d87baceebe2613736aebbecd618645cc0483a466d0fb8c5503a"
Jeffrey Patel, "jeffrey.patel@uwaterloo.ca", "231d04fd8703222ae6edcca3de9a4f799846f157110f9c5caed75a9b524c6476"
Vincent Williams, "vincent.williams@uwaterloo.ca", "5906336376cf0d676fe7e20e883fb9bc0aa8644c5b055ceeb1c46052cb8de411"
Linda Rice, "linda.rice@uwaterloo.ca", "3847a57f6534085b0b322748adb6a0706bdd03dc75a507c7e684c40e5c6fb8f8"
Brenda Martinez, "brenda.martinez@uwaterloo.ca", "7fca60ae1988419c6647f336db7b4d45c552595115809ea9c221a81cd913b976"
Diane Garcia, "diane.garcia@uwaterloo.ca", "ea0522992642ae341a9d997f37e88d2e27ddb8420c1ae0f84caa664469f295e2"
Dennis Castillo, "dennis.castillo1@uwaterloo.ca", "15c405764951527ee03a1738dd9672025186f3b84ab44231b38a0e4e5dcb5204"
Christian Gonzalez, "christian.gonzalez@uwaterloo.ca", "dbda19d866e1042d9428feac510b4a5459e9431ab084853c15bc43f84dfe1566"
Michelle Adams, "michelle.adams@uwaterloo.ca", "da3906acf26d32d65dbf96a774755c03ee660915acc4b8718ffa9f7edc514aee"
Ralph Watson, "ralph.watson@uwaterloo.ca", "ca90e81b1c689932a6dc86a10cd49f548ab88ca6ddd3bb41b1dc68a3cf6b8227"
Michael Flores, "michael.flores1@uwaterloo.ca", "9e1e5a734a388d2898d7a5aefee6f7cfe27bef7617768cea089cf9c6ddffc16b"
Ethan Gibson, "ethan.gibson@uwaterloo.ca", "8fd1cefc5566f5a1e7672b9acd777792eba00e5e379faa328cf00af9dcf85c70"
Lauren Simpson, "lauren.simpson@uwaterloo.ca", "64b67182abf48a07a0d2109331b18b76a02c3d16b1af9f0a29210821bdcf6346"
Jerry Stevens, "jerry.stevens@uwaterloo.ca", "55c49f1bb40a0e9fba1d6218b4b0f1be1a41ee96301b2d5248fadca76dbb8632"
Jennifer Wright, "jennifer.wright@uwaterloo.ca", "4f64ed1fa7534a88cdb45cab8d6e7e2c3534ea8dffc5f1458288f74a4d6a6ef8"
Patrick Stevens, "patrick.stevens1@uwaterloo.ca", "d7e0dd6e439d5e254e853e122d047a9b6081b99bd2878d0c19650f49bd837ce5"
Johnny Robinson, "johnny.robinson@uwaterloo.ca", "a4f2c9fe95aae37d551e37dc940a1e2aebb9c79836e3f01ab41d9989f0824dfe"
Jack Reynolds, "jack.reynolds@uwaterloo.ca", "b767354e6334217d41c851a52b68c7d24712c9c91381f8ad90dc85b5973aa25d"
Madison Patel, "madison.patel@uwaterloo.ca", "133dfd8909ebdd9da03410d1b0502e033d6f09b5cef5c739072a52bc4cb25b4f"
Philip Cooper, "philip.cooper@uwaterloo.ca", "4df6f6c7dba896cbddab7580cce3bdc8d0c18c3cecfcb407210fe79488a6cad7"
Jack Graham, "jack.graham@uwaterloo.ca", "5dd7dea1ca6912c471470035bf57a3db61e169c8d00aea4b767f694a2061c05a"
Kayla Holmes, "kayla.holmes@uwaterloo.ca", "e01514faa09b68bd0c950a8fa9ac9f993748853ea111df7fdfb9c1de2766606b"
Vincent Hamilton, "vincent.hamilton@uwaterloo.ca", "c4d5975a58a932420dc6de95f20061c5d9ec6a6dc9ecc789833afe1cab6f2518"
Amber Ruiz, "amber.ruiz1@uwaterloo.ca", "160780a5efa98cc42df8cd8ebf4e46dbbe51d443a7ae0b29962ad629c257e371"
David Freeman, "david.freeman@uwaterloo.ca", "c09560d9897ad5627cde671442228b742841ffc8f62d70b4789327571aad5249"
Stanley Harris, "stanley.harris@uwaterloo.ca", "135ae6ee18c56eb2d38dc8fe7214d2ec762bf0ec8d8c4f00cbae18376dd3aa18"
Peter Rogers, "peter.rogers@uwaterloo.ca", "2d081ef1c806d5a9c3c226302ce6d34cd2f016821a4623974fee1c0d1a2ada0d"
Robert Lopez, "robert.lopez@uwaterloo.ca", "6026050d616aadf4a5e1d1615bd44913192c1adf5a8aa892d32dfafff97fce1e"
Timothy Hernandez, "timothy.hernandez@uwaterloo.ca", "da1f5a25eae65b82c6c3dadf91ad835177a05355a6e627cf477dc5e34c67fd30"
Gregory Porter, "gregory.porter@uwaterloo.ca", "c3d2f27b61b24519cbfea2d903882fa120345f7246aec46d105fcd68c79909d7"
Jacqueline Mcdonald, "jacqueline.mcdonald@uwaterloo.ca", "4370739e192474c99ede2f13f5431e0ad0c7ffba7d7ab660ed07091e0429c712"
Logan Mason, "logan.mason1@uwaterloo.ca", "0af94530518a18cb6c7cc390808d59c7129fa2939eb01d72130ef5dfeec7d3ce"
Danielle Perry, "danielle.perry@uwaterloo.ca", "abf3f6c74f7e374fd38b44792c0b4591ee0b70c5af4b1d452bd7f2a5166a3f12"
Julie Vargas, "julie.vargas@uwaterloo.ca", "5e396aabb37394f43c1548dcac5994c6c867706a813d781212258fcbc75222b9"
Jesse Castillo, "jesse.castillo@uwaterloo.ca", "6b7b9edfe52852319c68cf2d3c149118ea35c120893f0012ec192ac4a5be38e2"
Frances Bailey, "frances.bailey1@uwaterloo.ca", "8d38ff4ccbd2d56a4cd13921d762f99c49cf2afd0ec0766ada03935af0d85467"
Bruce Baker, "bruce.baker@uwaterloo.ca", "740eab1b8e935068f40ba8ed12a4e42ab7eafd0c8940ea69c2c2d44fae274bb3"
Denise Stewart, "denise.stewart@uwaterloo.ca", "a80df1a0cdd10a4d1b510932b1939b87967f4bb24683f49f96b3c331b16e426c"
Alexis Mills, "alexis.mills@uwaterloo.ca", "978e0598b6a8dc460d45929655c52f55b19758f9ecc74dd45f1516b163c43853"
Beverly Cooper, "beverly.cooper1@uwaterloo.ca", "4fe73f014a179bb8a676804ecd91a6fd63b11cf93c640aa878414e091a042671"
Kyle Meyer, "kyle.meyer@uwaterloo.ca", "1e2475ec27b7c78c540d5533f17de8d24051bc39a7e04b007e8436bf6153c1b7"
Gary Cook, "gary.cook@uwaterloo.ca", "4b01264fc1c9c40bd4b578f590c6d489bd4c700925cd6c84f5293648701fb972"
Patricia Robertson, "patricia.robertson@uwaterloo.ca", "c4d8c899fff40203ad15d3f46959a0d38b17419c3b3a72f3af9982a362ffa9d1"
Angela Webb, "angela.webb@uwaterloo.ca", "223c5f429d9dfcaf8c90eede4e228f2490efe6b7798d180042a14598389d5e88"
Melissa Burns, "melissa.burns@uwaterloo.ca", "2f8b9e5b2b20d0acb57edd1ae55789b1e8c28816c295c2863d94459d54671acf"
Douglas Warren, "douglas.warren@uwaterloo.ca", "0c46e6524fd973b41a0c6c6d5ad1fb3190640f9d2102b59b830057e18ea85c47"
Ryan Reed, "ryan.reed@uwaterloo.ca", "41a8f8fd96e7e9ffe68fe5e64460e768af74bb91d94ab35bdf8edb326d6e9ae0"
Joyce Johnson, "joyce.johnson@uwaterloo.ca", "fec6fd3551997dd86e5428a1677ddb60b3496e9a059f9187032ed9b1bd223b64"
Harold Mason, "harold.mason@uwaterloo.ca", "e2446960ae8463359b9fe6e24f0868e88315ff3aa08435a7274f9780ca7f4d65"
Alan Nelson, "alan.nelson1@uwaterloo.ca", "e66153592ad7f1637d1d621a674384270b8d08d48659e8c661d785da39f39bf9"
Doris Simmons, "doris.simmons@uwaterloo.ca", "4f5cf1904c33df3500aa8481ed512ee21948d1bf40b3df8dad922a912530a6be"
